"player_id","player_name","position","team","current_owner","free_hit_flag","cost","status","chance_of_playing_this_round","chance_of_playing_next_round","form_starts","form_minutes","form_total_points","form_goals_scored","form_assists","form_goals_conceded","form_bps","form_influence","form_creativity","form_threat","form_ict_index","form_expected_goals","form_expected_assists","form_expected_goal_involvements","form_expected_goals_conceded","results_team_played","results_team_goals_scored","results_team_goals_conceded","results_team_points","results_team_strength","results_team_attack","results_team_defense","results_opposition_strength","results_opposition_attack","results_opposition_defense","fixtures_team_fixtures","fixtures_team_strength","fixtures_team_attack","fixtures_team_defense","fixtures_opposition_strength","fixtures_opposition_attack","fixtures_opposition_defense","total_starts","total_minutes","total_points","total_goals_scored","total_expected_goals","total_assists","total_expected_assists","total_goals_conceded","total_expected_goals_conceded","total_bps","total_ict_index"
474,"Basham","DEF","Sheffield Utd","Free Agent","-",3.9,"injured",0,0,2,180,15,0,1,1,49,18.8666666666667,3.6,3.33333333333333,2.6,0,0.0833333333333333,0.0833333333333333,0.443333333333333,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,3,316,8,0,0.12,0,0.07,6,7.12,35,11.1
476,"Bogle","DEF","Sheffield Utd","Free Agent","-",4.5,"available",1,1,0,35,2,0,0,0,4,0.733333333333333,0.8,12.3333333333333,1.4,0.08,0.0133333333333333,0.0933333333333333,0.263333333333333,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,14,1217,32,1,1.18,2,0.36,29,23.64,143,37.9
731,"Buyabu","DEF","Sheffield Utd","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
480,"Egan","DEF","Sheffield Utd","Free Agent","-",4.3,"injured",0,0,3,270,7,0,0,2,41,18.4666666666667,16.2666666666667,19,5.36666666666667,0.146666666666667,0.0233333333333333,0.17,1.54,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,6,482,1,0,0.17,0,0,17,14.85,54,13.1
592,"Larouci","DEF","Sheffield Utd","Free Agent","-",4.3,"injured",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,2,276,4,0,0.17,0,0.02,7,7.34,29,8.6
484,"Lowe","DEF","Sheffield Utd","Free Agent","-",4.3,"available",1,1,3,270,12,0,0,2,63,35.0666666666667,0.433333333333333,7.33333333333333,4.3,0.0133333333333333,0,0.0133333333333333,1.54,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,3,310,6,0,0.58,0,0.04,8,6.61,23,9.7
487,"Norrington-Davies","DEF","Sheffield Utd","Free Agent","-",3.9,"available",1,1,0,75,3,0,0,2,12,7.8,5.93333333333333,10,2.36666666666667,0.06,0.0333333333333333,0.0933333333333333,0.803333333333333,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,1,1,0,0,0,0,0,0,3,0
576,"Robinson","DEF","Sheffield Utd","Free Agent","-",4.4,"available",1,1,3,257,2,0,0,7,35,11.2,0.366666666666667,0,1.13333333333333,0,0,0,1.66666666666667,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,18,1659,18,0,0.51,1,0.42,47,36.06,231,43.6
653,"Seriki","DEF","Sheffield Utd","Free Agent","-",4,"available",1,1,0,22,1,0,0,0,2,0.333333333333333,0.6,1.33333333333333,0.233333333333333,0,0.00666666666666667,0.00666666666666667,0.21,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
693,"Thomas","DEF","Sheffield Utd","Free Agent","-",4,"available",1,1,0,29,1,0,0,0,4,7.2,10.5,2,2,0,0.01,0.01,0.68,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,11,916,7,0,0.53,0,0.18,29,21.7,80,24.7
27,"Trusty","DEF","Sheffield Utd","Free Agent","-",3.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,13,1182,18,0,0.17,0,0.06,31,22.86,154,28.8
655,"Brooks","MID","Sheffield Utd","Free Agent","-",4.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,6,402,12,0,0.09,0,0.03,6,4.79,42,5.4
478,"Coulibaly","MID","Sheffield Utd","Free Agent","-",4.4,"available",1,1,3,270,16,0,0,2,65,29.8,0,0,2.96666666666667,0,0,0,1.54,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
481,"Fleck","MID","Sheffield Utd","Free Agent","-",4.9,"available",1,1,3,220,5,0,0,1,18,7.33333333333333,17.4333333333333,1.33333333333333,2.6,0,0.0266666666666667,0.0266666666666667,0.863333333333333,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,1,89,3,0,0,0,0.35,5,3.15,13,3.3
663,"Hamer","MID","Sheffield Utd","Free Agent","-",5,"available",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,17,1434,51,2,1.57,2,1.67,35,29.5,215,76.2
360,"McAtee","MID","Sheffield Utd","Free Agent","-",4.4,"available",0,1,0,0,-1,0,0,0,-3,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,11,1002,41,1,1.08,3,0.87,32,20.55,130,52.3
488,"Norwood","MID","Sheffield Utd","Free Agent","-",4.8,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,14,1271,34,1,1.1,0,1.03,37,30.32,190,60
730,"OnÃ©","MID","Sheffield Utd","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,7,1,0,0,0,0,2,1.28,3,0
489,"Osborn","MID","Sheffield Utd","Free Agent","-",4.8,"available",1,1,0,35,3,0,0,1,11,6.93333333333333,0.1,0,0.7,0,0,0,0.536666666666667,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,3,308,9,0,0.12,0,0.28,5,5.94,36,9.8
759,"Peck","MID","Sheffield Utd","Free Agent","-",4.4,"available",1,1,,,,,,,,,,,,,,,,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,9,1,0,0,0,0,0,0.12,3,0
587,"Slimane","MID","Sheffield Utd","Free Agent","-",4.7,"injured",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,3,314,9,0,0.81,0,0.12,10,7.59,14,12.2
666,"T.Davies","MID","Sheffield Utd","Free Agent","-",5,"doubtful",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,57,2,0,0.09,0,0.04,5,2.51,-2,2.8
638,"Vini Souza","MID","Sheffield Utd","Free Agent","-",5,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,18,1503,34,0,0.2,0,0.19,40,33.36,182,35.8
33,"Archer","FWD","Sheffield Utd","Andrew","-",4.5,"available",1,1,3,165,10,0,0,1,33,7.2,10.5333333333333,4.33333333333333,2.2,0.0133333333333333,0.0266666666666667,0.04,0.37,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,15,1318,56,3,2.8,2,0.71,34,27.21,169,64.3
477,"Brewster","FWD","Sheffield Utd","Free Agent","-",4.9,"available",1,1,0,25,1,0,0,1,7,2.8,5.06666666666667,0,0.8,0,0.0366666666666667,0.0366666666666667,0.123333333333333,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,2,190,7,0,0.03,0,0.05,5,3.89,16,5.8
656,"Hackford","FWD","Sheffield Utd","Free Agent","-",4.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,11,2,0,0,0,0,1,0.12,5,0
483,"Jebbison","FWD","Sheffield Utd","Free Agent","-",4.8,"injured",0,0,3,188,17,2,0,1,56,26.6,13.9333333333333,26.6666666666667,6.73333333333333,0.106666666666667,0.03,0.136666666666667,0.77,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
654,"Marsh","FWD","Sheffield Utd","Free Agent","-",4.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
485,"McBurnie","FWD","Sheffield Utd","Free Agent","-",5.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,8,677,29,3,2.99,1,1.13,23,16.65,91,52.7
486,"Ndiaye","FWD","Sheffield Utd","Free Agent","-",5.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
490,"Osula","FWD","Sheffield Utd","Free Agent","-",4.3,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,6,516,12,0,0.88,0,0.08,10,12.77,4,16.7
593,"T.BÃ©nie","FWD","Sheffield Utd","Free Agent","-",5.1,"unavailable",1,0,4,360,19,1,1,2,68,38.4,24.7333333333333,18,8.13333333333333,0.47,0.243333333333333,0.713333333333333,0.786666666666667,3,1,2,0.333333333333333,1055,1050,1060,1186.66666666667,1166.66666666667,1193.33333333333,3,1050,1050,1050,1153.33333333333,1156.66666666667,1153.33333333333,3,383,11,0,0.27,0,0.46,13,11.66,14,11.2
491,"Austin","GKP","Spurs","Free Agent","-",3.9,"available",1,1,0,107,3,0,0,2,6,3,2.56666666666667,8.33333333333333,1.4,0.0333333333333333,0.0566666666666667,0.09,0.973333333333333,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
498,"Forster","GKP","Spurs","Free Agent","-",3.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
502,"Lloris","GKP","Spurs","Free Agent","-",4.8,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
520,"Vicario","GKP","Spurs","Walid","-",5.3,"available",1,1,3,282,13,1,0,4,49,28.2666666666667,11.5666666666667,13,5.3,0.106666666666667,0.0566666666666667,0.163333333333333,1.41,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,20,1800,70,0,0,0,0,29,35.63,399,55.8
521,"Whiteman","GKP","Spurs","Free Agent","-",3.9,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
495,"Davies","DEF","Spurs","Free Agent","-",4.3,"doubtful",1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,10,898,29,1,1.8,1,0.27,16,19.84,182,38.7
496,"Dier","DEF","Spurs","Free Agent","-",4.2,"doubtful",1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,1,199,2,0,0,0,0.03,8,7.04,31,6
740,"Dorrington","DEF","Spurs","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
497,"E.Royal","DEF","Spurs","Free Agent","-",4.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,7,777,22,1,0.13,0,0.65,20,21.1,165,33.5
506,"Pedro Porro","DEF","Spurs","James","-",5.8,"available",1,1,3,270,8,0,0,4,44,21.7333333333333,23.6666666666667,0.666666666666667,4.63333333333333,0,0.0333333333333333,0.0333333333333333,1.57,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,19,1707,77,0,2.05,7,4.08,27,33.34,438,122.2
507,"PeriÅ¡iÄ","DEF","Spurs","Free Agent","-",4.7,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,98,6,0,0.12,1,0.8,1,1.44,34,14
702,"Phillips","DEF","Spurs","Free Agent","-",4,"unavailable",1,0,,,,,,,,,,,,,,,,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
508,"ReguilÃ³n","DEF","Spurs","Free Agent","-",4.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,4,409,18,0,0.18,0,0.6,7,5.97,90,22.1
510,"Rodon","DEF","Spurs","Free Agent","-",4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
511,"Romero","DEF","Spurs","Gavin","-",4.9,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,15,1170,62,3,1.04,0,0.71,14,24.6,297,58
512,"SÃ¡nchez","DEF","Spurs","Free Agent","-",4.4,"unavailable",0,0,1,92,3,0,0,1,9,1.6,0.466666666666667,7.33333333333333,0.966666666666667,0.00666666666666667,0,0.00666666666666667,0.156666666666667,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,76,0,0,0.12,0,0.03,2,2.02,9,2.6
514,"Sessegnon","DEF","Spurs","Free Agent","-",4.4,"available",0,1,4,340,8,0,0,6,46,27.8,23.0666666666667,12.6666666666667,6.33333333333333,0.1,0.0466666666666667,0.146666666666667,1.62666666666667,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
517,"Spence","DEF","Spurs","Free Agent","-",4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
518,"Tanganga","DEF","Spurs","Free Agent","-",4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,0,0,0,0,0,0,0,0,0,0,0
519,"Udogie","DEF","Spurs","Gavin","-",4.8,"available",1,1,4,280,17,0,2,1,69,17.6666666666667,27.1666666666667,4,4.86666666666667,0.0366666666666667,0.13,0.166666666666667,0.616666666666667,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,17,1412,47,1,1.76,2,1.22,25,32.35,237,70.7
639,"Van de Ven","DEF","Spurs","Keith","-",4.4,"available",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,11,945,43,1,0.35,0,0.11,10,13.62,227,25.4
492,"Bentancur","MID","Spurs","Free Agent","-",5.4,"available",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,2,145,4,0,0.72,0,0.31,6,5.11,12,6
493,"Bissouma","MID","Spurs","Free Agent","-",5,"injured",0,0,3,250,15,0,2,1,42,20.7333333333333,33.8,30.6666666666667,8.43333333333333,0.176666666666667,0.176666666666667,0.353333333333333,0.743333333333333,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,15,1211,24,0,0.95,0,1.2,17,25.55,167,53.4
494,"Bryan","MID","Spurs","Free Agent","-",4.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,2,174,9,0,0.66,0,0.2,10,5.56,33,13.1
499,"HÃ¸jbjerg","MID","Spurs","Free Agent","-",5.2,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,4,729,21,0,0.26,0,1.15,18,18.41,130,32
450,"Johnson","MID","Spurs","Gavin","-",5.8,"available",1,1,1,109,3,0,0,2,22,7.33333333333333,4.66666666666667,1,1.33333333333333,0.01,0.00666666666666667,0.0166666666666667,0.68,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,14,1071,53,1,3.2,5,1.59,19,21.26,164,78.3
501,"Kulusevski","MID","Spurs","Simon","-",7.1,"available",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,19,1671,79,5,2.57,2,4.16,23,31.03,274,158.2
503,"Lo Celso","MID","Spurs","Free Agent","-",4.8,"doubtful",1,0.75,3,202,10,0,1,0,40,11.6,25.1666666666667,9.33333333333333,4.6,0.04,0.0433333333333333,0.0833333333333333,0.743333333333333,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,4,408,36,2,0.42,2,0.83,10,10.21,140,41.3
504,"Maddison","MID","Spurs","Gordon","-",7.8,"injured",0,0,2,180,11,0,0,1,42,11.2,6.16666666666667,0.666666666666667,1.8,0,0.0433333333333333,0.0433333333333333,0.44,3,2.33333333333333,2,2,1163.33333333333,1130,1196.66666666667,1110,1120,1126.66666666667,3,1176.66666666667,1140,1213.33333333333,1126.66666666667,1133.33333333333,1120,11,882,63,3,2.8,6,3.11,8,12.06,230,109.6
